Дата,Область,Місто,long,lat,Значення 1,Значення 2,Значення 3,Значення 4,Значення 5,Значення 6,Значення 7,Значення 8,Значення 9,Значення 10
15.05.2024,Херсонська,Херсон,"32,616867","46,635417",0,0,0,0,0,0,1,0,0,1
15.05.2024,Херсонська,Херсон,"32,616867","46,635417",0,0,0,0,0,0,1,0,0,1
15.05.2024,Херсонська,Херсон,"32,616867","46,635417",0,0,0,0,0,0,1,0,0,1
15.05.2024,Херсонська,Херсон,"32,616867","46,635417",0,0,0,0,0,0,1,0,0,1
15.05.2024,Херсонська,Херсон,"32,616867","46,635417",0,0,0,0,0,0,1,0,0,1
15.05.2024,Херсонська,Херсон,"32,616867","46,635417",0,0,0,0,0,0,1,0,0,1
15.05.2024,Херсонська,Херсон,"32,616867","46,635417",0,0,0,0,0,0,1,0,0,1
15.05.2024,Херсонська,Херсон,"32,616867","46,635417",0,0,0,0,0,0,1,0,0,0
15.05.2024,Херсонська,Херсон,"32,616867","46,635417",0,0,0,0,0,0,1,0,0,0
15.05.2024,Полтавська,Миргород,"33,6053331","49,9627279",1,0,1,0,0,0,0,0,1,0
15.05.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",1,1,0,0,0,1,1,1,1,0
15.05.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,1,0,0,1,0
15.05.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
15.05.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
15.05.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
15.05.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
15.05.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
15.05.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
15.05.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
15.05.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
15.05.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
15.05.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
15.05.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
16.05.2024,Харківська,Чугуїв,"36,6813122","49,8363158",1,0,1,0,0,0,1,0,1,0
16.05.2024,Харківська,Чугуїв,"36,6813122","49,8363158",0,0,0,0,0,0,1,0,0,0
16.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,1,0,1,1
16.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,1,0,0,0
16.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,1,0,0,0
16.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,1,0,0,0
16.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,1,0,0,0
16.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,1,0,0,0
16.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,1,0,0,0
16.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,1,0,0,0
16.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,1,0,0,0
16.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,1,0,0,0
16.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
16.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
16.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
16.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
16.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
16.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
16.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
16.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
16.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
16.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
17.05.2024,Одеська,Одеса,"30,7306393","46,4702111",1,1,1,0,0,1,1,0,1,0
17.05.2024,Одеська,Одеса,"30,7306393","46,4702111",1,1,1,0,0,0,1,0,0,0
17.05.2024,Одеська,Одеса,"30,7306393","46,4702111",1,1,1,0,0,0,1,0,0,0
17.05.2024,Одеська,Одеса,"30,7306393","46,4702111",1,0,0,0,0,0,1,0,0,0
17.05.2024,Одеська,Одеса,"30,7306393","46,4702111",1,0,0,0,0,0,1,0,0,0
17.05.2024,Одеська,Одеса,"30,7306393","46,4702111",1,0,0,0,0,0,0,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,1,1,0,1,1,0,1,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,1,1,0,1,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,1,1,0,1,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,1,0,1,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,1,0,0,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,1,0,0,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,1,0,0,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,0,0,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,0,0,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,0,0,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
17.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,1,0,1,0,0,0,1,1
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,1,0,1,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,1,0,1,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,1,0,1,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,1,0,1,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,0,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,0,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,0,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,0,0,0,0,0,0
17.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,0,0,0,0,0,0
17.05.2024,Херсонська,Херсон,"32,616867","46,635417",1,0,0,0,1,1,1,0,1,0
17.05.2024,Херсонська,Херсон,"32,616867","46,635417",1,0,0,0,1,0,1,0,1,0
17.05.2024,Херсонська,Херсон,"32,616867","46,635417",1,0,0,0,1,0,1,0,1,0
17.05.2024,Херсонська,Херсон,"32,616867","46,635417",0,0,0,0,0,0,0,0,1,0
17.05.2024,Херсонська,Херсон,"32,616867","46,635417",0,0,0,0,0,0,0,0,1,0
17.05.2024,Херсонська,Херсон,"32,616867","46,635417",0,0,0,0,0,0,0,0,1,0
17.05.2024,Херсонська,Херсон,"32,616867","46,635417",0,0,0,0,0,0,0,0,1,0
18.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,1,0,1,0
18.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,1,0,0,0
18.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
18.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
18.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
18.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
18.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
18.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,1
18.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
18.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
18.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
18.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
18.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
18.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
18.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
18.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
18.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
18.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
18.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
18.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
18.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
18.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
18.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
18.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
18.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
18.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
18.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
19.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,1,0,1,0,1,0,1,0
19.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,1,0,1,0,1,0,1,0
19.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,0,0,1,0,1,0
19.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,0,0,1,0,1,0
19.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
19.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
19.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
19.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
19.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
19.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
19.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
19.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
19.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
19.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
19.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
19.05.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
19.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,1
19.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
19.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
19.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
19.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
19.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
19.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
19.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
19.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
19.05.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
19.05.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",1,0,1,0,0,1,1,0,1,0
19.05.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",0,0,0,0,0,1,1,0,0,0
19.05.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",0,0,0,0,0,1,1,0,0,0
19.05.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",0,0,0,0,0,1,1,0,0,0
19.05.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",0,0,0,0,0,1,1,0,0,0
19.05.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",0,0,0,0,0,0,1,0,0,0
19.05.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",0,0,0,0,0,0,1,0,0,0
19.05.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",0,0,0,0,0,0,1,0,0,0
19.05.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",0,0,0,0,0,0,1,0,0,0
20.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,0,0,0,1
20.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,0,0,0,0
20.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,0,0,0,0
20.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,0,0,0,0
20.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,0,0,0,0
20.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,0,0,0,0
20.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,0,0,0,0
20.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,0,0,0,0
20.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,0,0,0,0
20.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,0,0,0,0
20.05.2024,Херсонська,Херсон,"32,616867","46,635417",1,0,0,0,1,1,1,0,1,0
20.05.2024,Херсонська,Херсон,"32,616867","46,635417",1,0,0,0,1,1,1,0,1,0
20.05.2024,Херсонська,Херсон,"32,616867","46,635417",0,0,0,0,0,0,0,0,1,0
20.05.2024,Херсонська,Херсон,"32,616867","46,635417",0,0,0,0,0,0,0,0,1,0
20.05.2024,Херсонська,Херсон,"32,616867","46,635417",0,0,0,0,0,0,0,0,1,0
20.05.2024,Одеська,Одеса,"30,7306393","46,4702111",1,0,0,1,0,0,0,0,0,1
21.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,1,0,0,0,0,1,0
21.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,1,0,0,0,0,1,0
21.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,1,0,0,0,0,1,0
21.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,1,0,0,0,0,0,0
21.05.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,1,0,0,0,0,0,0
21.05.2024,Харківська,Золочів,"35,9760431","50,2690697",1,0,0,0,1,0,0,0,1,1
21.05.2024,Харківська,Золочів,"35,9760431","50,2690697",1,0,0,0,1,0,0,0,1,0
21.05.2024,Харківська,Золочів,"35,9760431","50,2690697",1,0,0,0,1,0,0,0,0,0
